code
322379008
19200000000000000
34600000000000000
34600000000000000
34700000000000000
37200000000000000
38900000000000000
19200000000000000
40200000000000000
40400000000000000
3810000000000000
17900000000000000
19800000000000000
20900000000000000
22000000000000000
22600000000000000
30000000000000000
32400000000000000
34000000000000000
36000000000000000
38900000000000000
8100000000000000
20500000000000000
22000000000000000
22400000000000000
22600000000000000
22800000000000000
22800000000000000
23300000000000000
23700000000000000
30000000000000000
32500000000000000
38900000000000000
322366004
728000000000000
4010000000000000
8830000000000000
9480000000000000
9480000000000000
9630000000000000
10800000000000000
11000000000000000
14100000000000000
15100000000000000
16400000000000000
17900000000000000
22000000000000000
22600000000000000
38900000000000000
322323006
322365000
5470000000000000
5470000000000000
5630000000000000
7380000000000000
9550000000000000
11400000000000000
14200000000000000
15100000000000000
15400000000000000
16000000000000000
17900000000000000
18100000000000000
20400000000000000
22000000000000000
22600000000000000
30000000000000000
31000000000000000
38900000000000000
40600000000000000
322341003
189000000000000
293000000000000
352000000000000
550000000000000
855000000000000
4870000000000000
7260000000000000
9330000000000000
9600000000000000
9630000000000000
9790000000000000
10400000000000000
17900000000000000
21000000000000000
22000000000000000
22600000000000000
24000000000000000
29800000000000000
30000000000000000
36900000000000000
38900000000000000
37900000000000000
38100000000000000
38600000000000000
38800000000000000
322325004
34600000000000000
34600000000000000
34800000000000000
36900000000000000
4650000000000000
4650000000000000
4660000000000000
4650000000000000
19300000000000000
19300000000000000
19300000000000000
19300000000000000
19300000000000000
19300000000000000
4960000000000000
20500000000000000
31000000000000000
34700000000000000
34700000000000000
38800000000000000
38800000000000000
35500000000000000
35500000000000000
35500000000000000
35500000000000000
34600000000000000
34600000000000000
34600000000000000
34600000000000000
9570000000000000
9570000000000000
35900000000000000
35900000000000000
9570000000000000
35900000000000000
34800000000000000
34800000000000000
34800000000000000
34800000000000000
31300000000000000
31300000000000000
31300000000000000
31300000000000000
9570000000000000
9570000000000000
9570000000000000
9570000000000000
11600000000000000
22600000000000000
30800000000000000
31900000000000000
32400000000000000
35700000000000000
322344006
12900000000000000
13400000000000000
